,Title_new,Exp_min,Exp_max,NCR,Hyd,Pune,Mumbai,Bangalore,Chennai,Ahmedabad,Kolkata,Kochi,Jaipur,Trivandrum,Indore,Coimbatore,OthersLoc,Skills_list,Dates_new,Exp_avg,Predicted_Salary,Title,Labels6,Labels3
144,Generic,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Algorithms', ' Data Structures', ' Core Java', ' Computer Science']",8,7.5,2,5,2,2
145,Engineer,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['R', ' Linear Regression', ' SAS', ' Machine Learning', ' Statistical Modeling', ' Logistic']",2,4.5,0,4,1,0
146,Engineer,5,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['.Net', ' C#', ' C#.Net', ' Software Engineering', ' Algorithms', ' Data Structures', ' Python']",3,7.5,1,4,1,1
147,Analyst,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['System Admin', ' Data Security Analyst', ' Linux', ' Unix', ' information security']",5,5.0,0,0,1,1
148,Scientist,4,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['predictive modeling', ' analysis', ' python', ' r', ' tableau', ' data analyst']",2,6.5,0,8,3,0
149,Engineer,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Java', ' Python', ' SCALA', ' Machine Learning', ' Algorithms', ' Big Data', ' R', ' Hadoop v2']",5,2.5,0,4,1,1
150,Scientist,3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['r', ' statistical modeling', ' logistic regression', ' python', ' tableau', ' statistics']",2,5.5,0,8,3,0
151,Generic,10,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Java', ' J2Ee', ' MongoDB', ' Big Data', ' Director', ' Software Systems']",6,14.0,2,5,2,1
152,Generic,7,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['switching', ' networks data admin', ' networks data administration', ' networks data']",4,9.5,1,5,3,1
153,Scientist,3,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['text analytics', ' nlp', ' data scientist', ' python', ' NLTK', ' Spacy', ' pycorenlp', ' genism']",6,5.5,0,8,3,0
154,Architect,14,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Big Data Analytics', ' Product Management', ' Product Development']",1,17.0,3,1,2,1
155,Lead,10,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['j2ee', ' core java', ' big data', ' open source', ' apache', ' hadoop developer']",1,15.0,1,6,3,1
156,Analyst,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Relationship management', ' Tools', ' Analytical', ' Analytics', ' Data management']",2,6.5,0,0,1,1
157,Scientist,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['R', ' Time Series Analysis', ' Predictive Modeling', ' Logistic Regression']",8,7.5,0,8,3,1
158,Scientist,5,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['data science', ' predictive analytics', ' machine learning', ' advanced analytics', ' r']",5,6.5,1,8,3,1
159,Generic,3,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['Oracle', ' Unix', ' MySQL', ' Business intelligence', ' Service', ' Consulting', ' Healthcare']",6,5.5,0,5,3,0
160,Generic,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Oracle', ' Unix', ' MySQL', ' Business intelligence', ' Service', ' Consulting', ' Healthcare']",6,5.5,0,5,3,0
161,Generic,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Oracle', ' Unix', ' MySQL', ' Business intelligence', ' Service', ' Consulting', ' Healthcare']",6,5.5,0,5,3,0
162,Lead,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['c', ' java', ' python', ' data science', ' cost optimization']",6,5.5,2,6,2,2
163,Lead,12,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['R', ' Java', ' SQL', ' Data Analysis', ' Big Data', ' Software Development']",5,13.5,0,6,3,1
164,Scientist,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['NLP', ' Data Science', ' Machine Learning', ' Python', ' Data Mining']",5,5.5,1,8,3,0
165,Developer,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['ETL', ' Pentaho', ' Data Integration', ' MySQL', ' Talend', ' Informatica']",6,4.0,0,3,1,1
166,Engineer,10,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Maven', ' SVN', ' Git', ' CVS', ' JIRA', ' ClearQuest', ' Java', ' Big data', ' Hadoop applications']",7,11.0,1,4,1,1
167,Scientist,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['deep learning', ' machine learning', ' python', ' r', ' artificial intelligence']",5,3.0,1,8,3,2
168,Lead,9,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Javascript', ' Ajax', ' Web Services', ' Web Development', ' Rest', ' Java']",5,11.0,1,6,3,1
169,Architect,6,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['hadoop', ' hive', ' flume', ' oozie', ' sqoop', ' hdfs', ' pig', ' hbase', ' spark', ' yarn']",6,8.0,0,1,1,1
170,Engineer,4,8,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,"['Hive', ' Hadoop', ' Flume', ' Pig', ' Sqoop', ' Hdfs', ' HBase', ' Mapreduce', ' Big Data']",6,6.0,1,4,1,1
171,Lead,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Data Science', ' Unit Testing', ' Regression Testing', ' Statistics']",6,5.5,2,6,2,2
172,Architect,9,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Data Governance', ' Data Modeling', ' Business Analysis', ' Project Management', ' Data']",6,11.5,2,1,1,1
173,Developer,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Hive', ' SQL', ' Spark', ' Oracle', ' Sqoop', ' Hdfs', ' Big Data', ' Cassandra', ' Python', ' SCALA']",6,6.5,0,3,1,0
175,Lead,5,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Hive', ' Mapreduce', ' Impala', ' Hdfs', ' Spark', ' Big Data', ' Finance', ' Data Architecture', '']",6,6.5,3,6,2,2
177,Lead,7,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Client Satisfaction', ' Quality Control', ' Quality Assurance', ' SQL Server']",7,8.5,3,6,2,2
178,Lead,7,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['quality assurance', ' sql server', ' data profiling', ' quality control']",8,8.5,3,6,2,2
179,Manager,15,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['PLM', ' PDM', ' Engineering Management']",1,17.5,0,7,3,1
180,Scientist,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['nlp', ' data science', ' machine learning', ' python', ' scala', ' spark', ' hadoop', ' java']",5,5.5,1,8,3,0
181,Architect,6,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['big data', ' hadoop', ' hive', ' java', ' python', ' scripting', ' etl', ' map reduce', ' oozie']",6,8.5,0,1,1,1
182,Lead,6,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Data Migration', ' SAP', ' Information Steward', ' Data Services']",6,7.0,3,6,2,2
183,Developer,5,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Hadoop', ' Hive', ' Flume', ' Sqoop', ' Impala', ' Cloudera', ' Pig', ' HBase', ' Spark', ' Core Java']",6,7.5,0,3,1,1
184,Developer,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['hadoop', ' spark', ' hdfs', ' big data', ' scala', ' python', ' software development']",6,4.5,0,3,1,0
185,Lead,10,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Deep Learning', ' Machine Learning', ' Text Mining', ' Data Mining', ' Python', ' R']",7,12.0,1,6,3,1
186,Scientist,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Marketing Campaigns', ' Sales', ' Digital Media', ' Data Science']",5,3.5,0,8,3,0
187,Scientist,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['oop', ' python', ' machine learning', ' r', ' data science', ' big data']",5,6.0,0,8,3,1
188,Lead,7,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Quality Assurance', ' SQL Server', ' Data Profiling', ' Quality Control']",8,8.5,3,6,2,2
189,Lead,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Machine Learning', ' Statistical Modelling', ' Data Modelling', ' R', ' SPSS', ' SAS']",6,4.5,0,6,3,0
190,Scientist,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['spark', ' machine learning', ' python', ' r', ' network analysis', ' problem solving', ' HIVE']",7,1.5,0,8,3,0
191,Lead,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['data science', ' neural networks', ' python', ' text analytics', ' data structures']",7,6.0,3,6,2,2
192,Architect,11,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['hadoop', ' marketing programs', ' project management', ' enterprise architecture']",6,12.5,2,1,1,1
193,Architect,12,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['data modeling', ' sql server', ' data governance', ' enterprise development', ' oracle', '']",6,15.0,1,1,1,1
194,Lead,5,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Spark', ' Hive', ' Mapreduce', ' Impala', ' SCALA', ' Hdfs', ' Java', ' Big Data', ' Hadoop', ' Python']",7,6.5,3,6,2,2
195,Architect,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Big Data', ' HDFS', ' MapR', ' Hive', ' Hadoop Developer', ' Hadoop', ' Fume', ' Cloudera']",6,5.5,1,1,1,0
196,Scientist,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['project management', ' project operations', ' machine learning', ' team management']",7,3.5,0,8,3,1
197,Developer,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Apache', ' Shell scripting', ' Python', ' Network security', ' Service', ' Auditing', ' Asset']",2,6.0,0,3,1,1
198,Engineer,10,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['software product development', ' java', ' big data', ' product engineering', ' J2EE']",7,14.0,0,4,1,1
199,Engineer,10,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['java', ' big data', ' J2EE', ' Core Java', ' Javascript', ' Technical Product Development', '']",7,14.0,2,4,2,1
200,Engineer,0,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,"['Big Data developer', ' Data scientist', ' Java', ' Javascript', ' SQL', ' MySQL']",2,2.5,1,4,1,0
201,Scientist,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['machine learning', ' data mining', ' r', ' python', ' java', ' C++', ' C#', ' bigdata', ' hadoop']",6,5.5,2,8,3,2
202,Developer,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Excel', ' VBA', ' MIS Reporting', ' Data Analyst']",6,4.5,0,3,1,0
203,Lead,4,9,1,1,0,1,1,1,0,0,0,0,0,0,0,0.0,"['Pentaho', ' Talend', ' ETL', ' MySQL', ' Tableau', ' Power Bi']",7,6.5,0,6,3,0
204,Scientist,2,6,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,['Analytical Techniques'],5,4.0,0,8,3,0
205,Analyst,6,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['SQL', ' Database', ' Data Analysis', ' SSRS', ' SSIS', ' reporting services']",6,8.5,0,0,1,1
206,Lead,6,11,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0,"['Core Java', ' Spring', ' J2Ee', ' Struts', ' Maven', ' JUnit', ' JEE', ' Rest', ' Design Patterns']",5,8.5,0,6,3,1
207,Developer,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Spark', ' Agile Project Management', ' Big Data', ' Jenkins', ' Scrum', ' Hdfs', ' Continuous']",8,6.0,0,3,1,1
208,Architect,8,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['C', ' SQL', ' Java', ' Data Science', ' Time Series Analysis', ' Predictive Analytics']",6,10.5,4,1,2,2
209,Developer,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['SQL Server', ' Unix Shell Scripting', ' Oracle SQL', ' ETL', ' Datastage', ' Teradata']",7,3.0,0,3,1,1
210,Scientist,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Machine Learning', ' Pattern Recognition', ' Artificial Intelligence', ' Python', ' R']",8,6.5,1,8,3,0
211,Scientist,7,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['NoSQL', ' MongoDB', ' Hive', ' SQL', ' Data Science', ' R', ' Data Mining', ' Data Scientist']",5,9.5,2,8,3,2
212,Architect,12,22,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,"['Hadoop', ' Hive', ' Spark', ' Sqoop', ' Mapreduce', ' HBase', ' Hdfs', ' NoSQL', ' YARN', ' Big Data']",5,17.0,0,1,1,1
213,Generic,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['text mining', ' machine learning', ' data science', ' data mining']",5,12.5,0,5,3,1
214,Manager,10,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['infrastructure management', ' technical operations', ' data center', ' it operations']",5,14.5,1,7,3,1
215,Scientist,3,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['Hadoop', ' Hive', ' SQL Database', ' C', ' R', ' Data Analysis', ' Mapreduce']",2,5.5,0,8,3,0
216,Scientist,4,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['deep learning', ' sql', ' advanced analytics', ' r', ' machine learning', ' etl', ' python']",2,6.5,0,8,3,0
217,Scientist,3,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['deep learning', ' r', ' machine learning', ' python', ' spark', ' advanced analytics', ' data']",2,5.5,0,8,3,0
218,Architect,8,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['Spring', ' Hibernate', ' J2Ee', ' Core Java', ' Hadoop', ' NoSQL', ' Spark']",2,10.5,0,1,1,1
219,Manager,5,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Finance', ' Auditing', ' Compliance', ' Management Services', ' Asset Management']",2,7.0,0,7,3,1
220,Scientist,12,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Machine Learning', ' R', ' Python', ' Statistical Modeling', ' Data Mining', ' Hadoop']",2,13.5,0,8,3,1
221,Lead,6,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Hadoop', ' Spark', ' Java', ' SCALA', ' Big Data', ' Python', ' docker']",2,8.5,3,6,2,2
223,Developer,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Front End', ' Backend', ' Scalability', ' Product Innovation', ' computer science']",7,3.5,0,3,1,0
224,Architect,10,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Data Warehousing', ' ETL', ' Data Architecture', ' C', ' ERwin', ' Data Quality']",7,12.5,1,1,1,1
225,Generic,5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Core Java', ' J2Ee', ' Hibernate', ' Spring', ' HBase', ' SQL', ' Rest', ' Solr', ' Weblogic']",5,7.5,4,5,2,2
226,Developer,5,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,"['Data Modeling', ' ETL', ' Data Analysis', ' Web Technologies', ' Development Testing']",5,6.5,0,3,1,1
227,Architect,10,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Hive', ' Flume', ' Pig', ' Hadoop', ' Big Data', ' AWS', ' Technical Architect']",5,15.0,6,1,2,2
228,Developer,8,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Data Warehousing', ' ERwin', ' Product Development']",8,9.0,1,3,1,1
229,Generic,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,['MS SQL Server'],7,6.5,2,5,2,2
230,Lead,7,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Spring', ' Hibernate', ' Java', ' Coaching', ' Solution Design', ' Design Development']",5,8.5,1,6,3,1
231,Architect,13,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Hadoop', ' Hive', ' Flume', ' Mapreduce', ' Spark', ' Pig', ' HBase', ' NoSQL', ' Java', ' Cassandra']",7,15.5,5,1,2,2
232,Lead,5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Hadoop', ' Hive', ' Spark', ' Text Mining', ' Pig', ' HBase', ' NoSQL', ' Data Science', ' Big Data']",5,7.5,3,6,2,2
233,Developer,7,12,0,0,1,1,0,1,0,0,0,0,0,0,0,0.0,"['Spring', ' Hibernate', ' J2Ee', ' Core Java', ' Hadoop', ' NoSQL', ' Spark', ' Hive']",5,9.5,0,3,1,1
234,Scientist,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Data Scientist', ' NLP', ' Machine Learning', ' data structures', ' algorithms']",5,6.5,1,8,3,0
235,Lead,3,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0,"['Talend', ' ETL', ' Communication Skills']",2,4.5,3,6,2,2
236,Lead,4,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['data structures', ' c++', ' algorithms', ' software engineering', ' linux', ' programming', '']",5,6.0,1,6,3,1
237,Developer,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Teradata SQL', ' ETL', ' Data Warehousing', ' Business Intelligence', ' Informatica']",5,5.5,0,3,1,0
238,Developer,5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Data Structure', ' Algorithm', ' Multithreading', ' Python', ' ROR', ' Groovy', ' Java']",5,7.5,1,3,1,1
239,Generic,4,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,"['SAP MDG', ' SAP Master Data Governance', ' SAP Webdynpro Consultant']",6,6.5,6,5,2,2
240,Developer,4,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,"['Big Data Engineer', ' Big Data Developer', ' Big Data Architect', ' Big Data Analyst']",5,6.5,0,3,1,0
241,Scientist,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Excel', ' Java', ' XML', ' Javascript', ' SQL', ' C#', ' SCALA', ' Data Analytics', ' Spark']",5,3.0,1,8,3,2
242,Developer,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Data Structures', ' C++', ' Algorithms', ' OOAD', ' Multithreading', ' Design Patterns']",5,3.5,0,3,1,0
243,Scientist,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Hadoop', ' SQL', ' Mapreduce', ' Neural Networks', ' Principal Component Analysis', ' R']",6,4.5,0,8,3,1
244,Engineer,9,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Hadoop', ' Hive', ' Impala', ' Hdfs', ' Mapreduce', ' Spark', ' Pig', ' HBase', ' NoSQL', ' Cassandra']",6,11.5,0,4,1,1
245,Lead,9,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Hdfs', ' Spark', ' Hadoop', ' Mapreduce', ' Big Data', ' Bi', ' DW', ' ETL', ' Performance Tuning']",6,11.5,1,6,3,1
246,Generic,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['c++ programming expert', ' c++', ' oops', ' data structure', ' algorithms']",6,4.0,0,5,3,0
247,Scientist,8,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['r', ' big data analytics', ' predictive modeling', ' neural networks', ' use cases']",6,9.0,1,8,3,1
248,Generic,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['R', ' SQL', ' Time Series', ' Data Mining', ' Tableau', ' Data Analytics', ' Statistics']",6,3.0,0,5,3,0
249,Scientist,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Data Analysis', ' Data Scientist', ' data research', ' Machine learning']",2,3.5,1,8,3,2
250,Generic,12,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['data modeling', ' data warehousing', ' data architecture', ' business intelligence']",6,13.5,6,5,2,2
251,Generic,7,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Deep Learning', ' Linear Regression', ' Arima', ' Data Science', ' R', ' SQL Queries', ' SAS', '']",6,9.5,0,5,3,1
252,Generic,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Toplink', ' Hibernate', ' Core Java', ' JSP', ' Struts', ' IBATIS', ' JPA', ' J2Ee']",6,4.5,0,5,3,0
253,Developer,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['C', ' STL', ' C++', ' Data Structures', ' Design Patterns', ' Linux', ' Unix', ' Windows']",6,4.0,0,3,1,0
254,Architect,5,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['Spark', ' Hive', ' Hadoop', ' Mapreduce', ' Impala', ' Hdfs', ' Big Data', ' SCALA', ' Oracle']",6,6.5,0,1,1,1
255,Developer,3,8,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0,"['SQL', ' PLSQL', ' Oracle Data Integrator', ' ODI', ' PL', ' ETL', ' Informix']",8,5.5,0,3,1,0
256,Developer,5,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['hive', ' oozie', ' sqoop', ' impala', ' mapreduce', ' hadoop', ' hdfs', ' spark', ' pig', ' big data']",6,6.5,0,3,1,1
257,Developer,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['nosql', ' mongodb', ' spark', ' big data', ' couchbase', ' API', ' Kafka']",7,6.0,0,3,1,1
258,Developer,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['big data', ' hadoop', ' hive', ' spark', ' java', ' core java', ' javascript']",8,6.0,0,3,1,1
259,Generic,4,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Demandware', ' Demand Ware']",6,6.5,6,5,2,2
260,Scientist,1,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,"['deep learning', ' artificial intelligence', ' machine learning']",5,3.5,0,8,3,0
261,Scientist,8,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Machine Learning', ' R', ' Artificial Intelligence', ' Statistical Software', ' Python', '']",5,10.0,4,8,2,2
262,Engineer,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['data structures', ' algorithms', ' operating systems', ' software engineering']",5,4.5,0,4,1,0
263,Lead,9,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Big Data', ' Hadoop', ' Hadoop development', ' teaching', ' cassandra', ' MangoDB']",5,11.5,2,6,2,1
264,Developer,4,6,0,0,1,1,0,1,0,0,0,0,0,0,0,0.0,['Big Data Developer'],6,5.0,0,3,1,1
265,Architect,7,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Hadoop', ' J2Ee', ' Core Java', ' Singleton', ' Cloudera', ' Design Patterns', ' JEE']",5,9.5,0,1,1,1
266,Architect,8,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Big Data Architect', ' Big Data', ' Java', ' Hadoop', ' Java technologies']",7,10.5,0,1,1,1
267,Architect,8,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Big Data Architect', ' Big Data', ' Hadoop', ' Java', ' Java programming', ' HDFS', ' Pig']",6,10.0,4,1,2,2
268,Architect,13,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Hadoop', ' Hive', ' Flume', ' Mapreduce', ' Cloudera', ' Spark', ' Pig', ' HBase', ' NoSQL', ' Java']",6,15.5,5,1,2,2
269,Lead,8,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Java Api', ' J2Ee', ' JUnit', ' Maven', ' Ant', ' Rest', ' Spark', ' Mapreduce', ' Hadoop']",6,9.0,0,6,3,1
270,Architect,8,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Hive', ' Hadoop', ' Sqoop', ' Mapreduce', ' Hdfs', ' Pig', ' HBase', ' Spark', ' YARN', ' SCALA']",6,10.0,1,1,1,1
271,Scientist,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Hadoop', ' Hive', ' NLP', ' Neural Networks', ' Machine Learning', ' R', ' Spark', ' Python', ' Big']",6,3.5,0,8,3,1
272,Lead,12,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Core Java', ' Hadoop', ' NoSQL', ' Mapreduce', ' Cassandra', ' Spark', ' Lucene', ' Neo4J', ' SCALA']",6,14.0,1,6,3,1
273,Engineer,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['Spark', ' Hadoop', ' Java', ' SCALA', ' NoSQL', ' Big Data', ' Elastic Search', ' Solr']",6,17.5,4,4,2,1
274,Architect,8,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Hive', ' Sqoop', ' Spark', ' Mapreduce', ' Pig', ' HBase', ' Java', ' SCALA', ' Big Data', ' SQL']",6,9.0,0,1,1,1
275,Developer,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['hadoop', ' hive', ' big data', ' oracle', ' etl']",8,5.0,0,3,1,1
276,Scientist,7,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['Java', ' Python', ' C++', ' Machine Learning', ' Data Science', ' OOP', ' R', ' PHP', ' Hadoop']",7,9.5,0,8,3,1
277,Manager,12,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,"['test driven development', ' technical leadership', ' software development']",7,13.5,0,7,3,1
278,Scientist,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['data scientist', ' Java', ' Hive', ' Impala', ' Big Data', ' J2Ee', ' Hadoop']",6,3.5,1,8,3,2
279,Generic,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['SAS', ' R', ' Data Science', ' Predictive Modeling', ' Machine Learning', ' Chaid']",6,15.0,4,5,2,2
280,Developer,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Data Structures', ' Algorithms', ' C++', ' Embedded Systems', ' Application Development']",7,5.5,0,3,1,0
281,Generic,9,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Demandware', ' Demand Ware']",6,11.5,0,5,3,1
282,Lead,8,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Data Quality', ' Data Management', ' Clinical Data', ' Drug Safety']",8,10.5,0,6,3,1
283,Scientist,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['SQL', ' Tableau', ' Data Scientist', ' R', ' Machine learning', ' large - scale computing']",2,5.5,1,8,3,0
284,Engineer,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['automation testing', ' selenium', ' big data']",6,5.0,0,4,1,1
285,Generic,3,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['data services', ' mpls', ' product', ' presales', ' solutions', ' mrd', ' sla']",5,5.5,0,5,3,0
286,Engineer,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Hive', ' Hadoop', ' SQL', ' Mapreduce', ' Spark', ' Big Data', ' NoSQL', ' ETL', ' SCALA']",5,6.0,3,4,2,2
287,Engineer,6,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['spark', ' cassandra', ' bigdata', ' hadoop', ' kafka', ' security testing', ' cluster', ' python']",5,7.0,2,4,2,2
